rank_within_group,journal_key,period,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
23,psychoanalytic_psychotherapy,2010-2025,jeremy clarke,terms_bigram,432,11732,11,0,2.5463,0.0,2.5463,623.2309,6.327309,jeremy clarke,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,jeremy clarke,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
24,psychoanalytic_psychotherapy,2010-2025,karnac books,terms_bigram,432,11732,11,8,2.5463,0.0682,2.4781,36.6606,6.157864,karnac books,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,karnac books,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
26,psychoanalytic_psychotherapy,2010-2025,clarke jeremy,terms_bigram,432,11732,10,0,2.3148,0.0,2.3148,569.037,5.550684,clarke jeremy,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,clarke jeremy,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
28,psychoanalytic_psychotherapy,2010-2025,journal child,terms_bigram,432,11732,10,3,2.3148,0.0256,2.2892,81.291,5.489367,journal child,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,journal child,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
29,psychoanalytic_psychotherapy,2010-2025,evidence base,terms_bigram,432,11732,10,5,2.3148,0.0426,2.2722,51.7306,5.448489,evidence base,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,evidence base,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
30,psychoanalytic_psychotherapy,2010-2025,dublin ireland,terms_bigram,432,11732,10,5,2.3148,0.0426,2.2722,51.7306,5.448489,dublin ireland,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,dublin ireland,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
31,psychoanalytic_psychotherapy,2010-2025,primary care,terms_bigram,432,11732,10,10,2.3148,0.0852,2.2296,27.097,5.346294,primary care,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,primary care,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
32,psychoanalytic_psychotherapy,2010-2025,alessandra lemma,terms_bigram,432,11732,10,21,2.3148,0.179,2.1358,13.2334,5.121466,alessandra lemma,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,alessandra lemma,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
34,psychoanalytic_psychotherapy,2010-2025,kingsley publishers,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,kingsley publishers,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,kingsley publishers,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
35,psychoanalytic_psychotherapy,2010-2025,nhs net,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,nhs net,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,nhs net,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
36,psychoanalytic_psychotherapy,2010-2025,below former,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,below former,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,below former,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
37,psychoanalytic_psychotherapy,2010-2025,proposals contain,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,proposals contain,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,proposals contain,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
38,psychoanalytic_psychotherapy,2010-2025,need pay,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,need pay,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,need pay,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
39,psychoanalytic_psychotherapy,2010-2025,entry fee,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,entry fee,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,entry fee,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
40,psychoanalytic_psychotherapy,2010-2025,proposals submissions,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,proposals submissions,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,proposals submissions,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
41,psychoanalytic_psychotherapy,2010-2025,encourage enter,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,encourage enter,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,encourage enter,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
42,psychoanalytic_psychotherapy,2010-2025,enter competitions,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,enter competitions,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,enter competitions,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
43,psychoanalytic_psychotherapy,2010-2025,evidence-based study,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,evidence-based study,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,evidence-based study,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
44,psychoanalytic_psychotherapy,2010-2025,best proposals,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,best proposals,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,best proposals,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
45,psychoanalytic_psychotherapy,2010-2025,journals european,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,journals european,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,journals european,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
46,psychoanalytic_psychotherapy,2010-2025,essential criteria,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,essential criteria,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,essential criteria,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
47,psychoanalytic_psychotherapy,2010-2025,wished competition,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,wished competition,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,wished competition,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
48,psychoanalytic_psychotherapy,2010-2025,evidence-based empirical,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,evidence-based empirical,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,evidence-based empirical,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
49,psychoanalytic_psychotherapy,2010-2025,member pay,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,member pay,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,member pay,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
50,psychoanalytic_psychotherapy,2010-2025,out plan,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,out plan,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,out plan,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
51,psychoanalytic_psychotherapy,2010-2025,prizes evidence-based,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,prizes evidence-based,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,prizes evidence-based,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
52,psychoanalytic_psychotherapy,2010-2025,via entry,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,via entry,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,via entry,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
53,psychoanalytic_psychotherapy,2010-2025,prize proposal,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,prize proposal,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,prize proposal,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
54,psychoanalytic_psychotherapy,2010-2025,completed accepted,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,completed accepted,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,completed accepted,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
56,psychoanalytic_psychotherapy,2010-2025,submissions proposals,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,submissions proposals,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,submissions proposals,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
57,psychoanalytic_psychotherapy,2010-2025,approved stage,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,approved stage,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,approved stage,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
58,psychoanalytic_psychotherapy,2010-2025,competition evidence-based,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,competition evidence-based,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,competition evidence-based,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
59,psychoanalytic_psychotherapy,2010-2025,members need,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,members need,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,members need,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
60,psychoanalytic_psychotherapy,2010-2025,winners announced,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,winners announced,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,winners announced,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
61,psychoanalytic_psychotherapy,2010-2025,ensure meets,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,ensure meets,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,ensure meets,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
62,psychoanalytic_psychotherapy,2010-2025,proposal must,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,proposal must,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,proposal must,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
63,psychoanalytic_psychotherapy,2010-2025,prize chair,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,prize chair,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,prize chair,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
64,psychoanalytic_psychotherapy,2010-2025,membership access,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,membership access,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,membership access,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
65,psychoanalytic_psychotherapy,2010-2025,entries via,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,entries via,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,entries via,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
66,psychoanalytic_psychotherapy,2010-2025,proposals evidence-based,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,proposals evidence-based,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,proposals evidence-based,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
69,psychoanalytic_psychotherapy,2010-2025,competitions open,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,competitions open,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,competitions open,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
70,psychoanalytic_psychotherapy,2010-2025,membership entry,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,membership entry,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,membership entry,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
71,psychoanalytic_psychotherapy,2010-2025,evidence-based study-prize,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,evidence-based study-prize,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,evidence-based study-prize,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
72,psychoanalytic_psychotherapy,2010-2025,criteria returned,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,criteria returned,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,criteria returned,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
73,psychoanalytic_psychotherapy,2010-2025,trainees enter,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,trainees enter,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,trainees enter,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
74,psychoanalytic_psychotherapy,2010-2025,plan meets,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,plan meets,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,plan meets,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
75,psychoanalytic_psychotherapy,2010-2025,winner ensure,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,winner ensure,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,winner ensure,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
76,psychoanalytic_psychotherapy,2010-2025,via membership,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,via membership,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,via membership,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
77,psychoanalytic_psychotherapy,2010-2025,meets essential,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,meets essential,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,meets essential,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
78,psychoanalytic_psychotherapy,2010-2025,child competition,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,child competition,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,child competition,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
79,psychoanalytic_psychotherapy,2010-2025,fee entitles,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,fee entitles,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,fee entitles,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
80,psychoanalytic_psychotherapy,2010-2025,fee trainees,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,fee trainees,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,fee trainees,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
81,psychoanalytic_psychotherapy,2010-2025,practitioners enter,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,practitioners enter,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,practitioners enter,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
82,psychoanalytic_psychotherapy,2010-2025,stage winner,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,stage winner,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,stage winner,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
83,psychoanalytic_psychotherapy,2010-2025,returned advice,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,returned advice,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,returned advice,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
84,psychoanalytic_psychotherapy,2010-2025,prize want,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052,prize want,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,prize want,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
