term,source_table,term_col,journal_key,period,count,doc_count,doc_pct,keyness_score,pct_point_lift,candidate_review_status,suggested_semantic_family,manual_note,term_norm,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
human beings,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,15,2.1866,3.864345,1.3938,pending,,,human beings,human beings,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,human beings,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
journal psycho-analysis,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,12,1.7493,3.771699,1.4705,pending,,,journal psycho-analysis,journal psycho-analysis,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,journal psycho-analysis,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
little boy,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,11,1.6035,3.638155,1.4641,pending,,,little boy,little boy,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,little boy,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
outer world,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,12,1.7493,3.615272,1.4095,pending,,,outer world,outer world,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,outer world,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
freud pointed,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,11,1.6035,3.573207,1.438,pending,,,freud pointed,freud pointed,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,freud pointed,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
reik theodor,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,10,1.4577,3.453692,1.4403,pending,,,reik theodor,reik theodor,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,reik theodor,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
papers psycho-analysis,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,10,1.4577,3.4328,1.4316,pending,,,papers psycho-analysis,papers psycho-analysis,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,papers psycho-analysis,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
ella sharpe,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,10,1.4577,3.328344,1.388,pending,,,ella sharpe,ella sharpe,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,ella sharpe,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
joan riviere,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,10,1.4577,3.244779,1.3532,pending,,,joan riviere,joan riviere,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,joan riviere,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
theodor reik,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,10,1.4577,3.223888,1.3445,pending,,,theodor reik,theodor reik,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,theodor reik,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
opposite sex,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,10,1.4577,3.140323,1.3096,pending,,,opposite sex,opposite sex,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,opposite sex,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
budapest ferenczi,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,9,1.312,3.020884,1.312,pending,,,budapest ferenczi,budapest ferenczi,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,budapest ferenczi,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
fourteenth international,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,9,1.312,3.020884,1.312,pending,,,fourteenth international,fourteenth international,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,fourteenth international,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
congress lucerne,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,9,1.312,3.000823,1.3032,pending,,,congress lucerne,congress lucerne,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,congress lucerne,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
untranslated freud,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,9,1.312,2.980763,1.2945,pending,,,untranslated freud,untranslated freud,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,untranslated freud,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
riviere joan,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,9,1.312,2.960702,1.2858,pending,,,riviere joan,riviere joan,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,riviere joan,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
ferenczi budapest,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,9,1.312,2.960702,1.2858,pending,,,ferenczi budapest,ferenczi budapest,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,ferenczi budapest,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
laid down,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,10,1.4577,2.931411,1.2225,pending,,,laid down,laid down,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,laid down,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
early stages,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,11,1.6035,2.923728,1.1766,pending,,,early stages,early stages,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,early stages,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
outside world,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,11,1.6035,2.902079,1.1679,pending,,,outside world,outside world,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,outside world,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
karen horney,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,9,1.312,2.880458,1.251,pending,,,karen horney,karen horney,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,karen horney,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
great importance,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,10,1.4577,2.847846,1.1876,pending,,,great importance,great importance,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,great importance,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
mental mechanisms,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,9,1.312,2.840337,1.2335,pending,,,mental mechanisms,mental mechanisms,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,mental mechanisms,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
neurotic symptoms,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,10,1.4577,2.826955,1.1789,pending,,,neurotic symptoms,neurotic symptoms,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,neurotic symptoms,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
oedipus situation,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,9,1.312,2.820276,1.2248,pending,,,oedipus situation,oedipus situation,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,oedipus situation,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
drew attention,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,9,1.312,2.780154,1.2074,pending,,,drew attention,drew attention,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,drew attention,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
instinctual impulses,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,9,1.312,2.780154,1.2074,pending,,,instinctual impulses,instinctual impulses,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,instinctual impulses,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
draw attention,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,10,1.4577,2.764281,1.1528,pending,,,draw attention,draw attention,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,draw attention,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
infantile sexuality,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,11,1.6035,2.750534,1.1069,pending,,,infantile sexuality,infantile sexuality,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,infantile sexuality,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
very often,key_bigrams_by_journal_period,terms_bigram,ijpa,1920-1945,,9,1.312,2.719971,1.1813,pending,,,very often,very often,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,very often,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
international psycho-analytical,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,56,4.6473,15.764097,3.8991,pending,,,international psycho-analytical,international psycho-analytical,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,international psycho-analytical,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
anna freud,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,58,4.8133,14.603349,3.5814,pending,,,anna freud,anna freud,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,anna freud,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
pointed out,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,58,4.8133,14.45452,3.5449,pending,,,pointed out,pointed out,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,pointed out,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
melanie klein,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,52,4.3154,12.387264,3.12,pending,,,melanie klein,melanie klein,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,melanie klein,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
defence mechanisms,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,40,3.3195,10.802338,2.9089,pending,,,defence mechanisms,defence mechanisms,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,defence mechanisms,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
object relationships,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,41,3.4025,9.784272,2.6177,pending,,,object relationships,object relationships,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,object relationships,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
acting out,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,43,3.5685,9.325565,2.4643,pending,,,acting out,acting out,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,acting out,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
external world,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,39,3.2365,9.246253,2.5065,pending,,,external world,external world,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,external world,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
ernest jones,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,39,3.2365,8.505717,2.3058,pending,,,ernest jones,ernest jones,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,ernest jones,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
defence against,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,34,2.8216,8.052709,2.265,pending,,,defence against,defence against,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,defence against,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
transference neurosis,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,36,2.9876,7.690567,2.1298,pending,,,transference neurosis,transference neurosis,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,transference neurosis,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
heinz hartmann,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,28,2.3237,7.332801,2.1777,pending,,,heinz hartmann,heinz hartmann,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,heinz hartmann,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
buenos aires,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,41,3.4025,7.158114,1.9151,pending,,,buenos aires,buenos aires,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,buenos aires,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
beverly hills,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,30,2.4896,7.076607,2.0608,pending,,,beverly hills,beverly hills,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,beverly hills,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
oedipus complex,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,43,3.5685,6.666722,1.7617,pending,,,oedipus complex,oedipus complex,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,oedipus complex,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
ego functions,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,30,2.4896,6.230566,1.8144,pending,,,ego functions,ego functions,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,ego functions,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
lampl-de groot,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,24,1.9917,6.176063,1.9187,pending,,,lampl-de groot,lampl-de groot,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,lampl-de groot,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
psycho-analytic technique,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,24,1.9917,6.176063,1.9187,pending,,,psycho-analytic technique,psycho-analytic technique,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,psycho-analytic technique,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
members international,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,23,1.9087,5.949997,1.8722,pending,,,members international,members international,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,members international,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
instinctual drives,key_bigrams_by_journal_period,terms_bigram,ijpa,1946-1969,,25,2.0747,5.659531,1.7371,pending,,,instinctual drives,instinctual drives,candidate_concept,kept_for_semantic_review,True,discriminative_candidate_terms,,,instinctual drives,final_keep,kept_after_final_cleanup,True,discriminative_candidate_terms
