rank_within_group,journal_key,period,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
3,psychoanalytic_psychology,1970-1989,behavior,terms_unigram,123,12041,16,390,13.0081,3.2389,9.7692,4.1034,27.678218,behavior,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,behavior,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
4,psychoanalytic_psychology,1970-1989,object,terms_unigram,123,12041,28,1850,22.7642,15.3642,7.4001,1.4957,24.918175,object,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,object,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
5,psychoanalytic_psychology,1970-1989,borderline,terms_unigram,123,12041,14,334,11.3821,2.7739,8.6083,4.2097,23.311594,borderline,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,borderline,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
6,psychoanalytic_psychology,1970-1989,psychopathology,terms_unigram,123,12041,14,416,11.3821,3.4549,7.9273,3.3809,21.467394,psychopathology,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychopathology,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
7,psychoanalytic_psychology,1970-1989,rorschach,terms_unigram,123,12041,11,49,8.9431,0.4069,8.5361,22.5616,21.211527,rorschach,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,rorschach,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
9,psychoanalytic_psychology,1970-1989,interpersonal,terms_unigram,123,12041,14,477,11.3821,3.9615,7.4206,2.949,20.09549,interpersonal,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,interpersonal,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
10,psychoanalytic_psychology,1970-1989,self,terms_unigram,123,12041,21,1306,17.0732,10.8463,6.2269,1.5981,19.247598,self,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,self,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
12,psychoanalytic_psychology,1970-1989,therapeutic,terms_unigram,123,12041,23,1533,18.6992,12.7315,5.9677,1.4882,18.965628,therapeutic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,therapeutic,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
13,psychoanalytic_psychology,1970-1989,interaction,terms_unigram,123,12041,13,457,10.5691,3.7954,6.7737,2.8656,17.876288,interaction,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,interaction,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
16,psychoanalytic_psychology,1970-1989,disorder,terms_unigram,123,12041,12,421,9.7561,3.4964,6.2597,2.88,16.05584,disorder,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,disorder,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
17,psychoanalytic_psychology,1970-1989,responses,terms_unigram,123,12041,11,319,8.9431,2.6493,6.2938,3.4955,15.639525,responses,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,responses,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
18,psychoanalytic_psychology,1970-1989,personality,terms_unigram,123,12041,17,1015,13.8211,8.4295,5.3916,1.6735,15.583745,personality,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,personality,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
19,psychoanalytic_psychology,1970-1989,psychology,terms_unigram,123,12041,22,1594,17.8862,13.2381,4.6481,1.3704,14.574015,psychology,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychology,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
20,psychoanalytic_psychology,1970-1989,specifically,terms_unigram,123,12041,11,390,8.9431,3.2389,5.7042,2.8599,14.174295,specifically,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,specifically,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
25,psychoanalytic_psychology,1970-1989,conflict,terms_unigram,123,12041,14,814,11.3821,6.7602,4.6219,1.7288,12.516278,conflict,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,conflict,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
26,psychoanalytic_psychology,1970-1989,affect,terms_unigram,123,12041,12,595,9.7561,4.9415,4.8146,2.0385,12.349327,affect,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,affect,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
28,psychoanalytic_psychology,1970-1989,schizophrenic,terms_unigram,123,12041,8,144,6.5041,1.1959,5.3082,5.7125,11.6632,schizophrenic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,schizophrenic,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
29,psychoanalytic_psychology,1970-1989,reviewed,terms_unigram,123,12041,9,285,7.3171,2.3669,4.9502,3.2314,11.398165,reviewed,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,reviewed,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
30,psychoanalytic_psychology,1970-1989,focus,terms_unigram,123,12041,13,755,10.5691,6.2702,4.2989,1.7353,11.344944,focus,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,focus,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
31,psychoanalytic_psychology,1970-1989,diagnostic,terms_unigram,123,12041,8,166,6.5041,1.3786,5.1254,4.9577,11.261747,diagnostic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,diagnostic,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
32,psychoanalytic_psychology,1970-1989,structural,terms_unigram,123,12041,10,421,8.1301,3.4964,4.6337,2.4192,11.111113,structural,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,structural,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
33,psychoanalytic_psychology,1970-1989,regarding,terms_unigram,123,12041,11,543,8.9431,4.5096,4.4335,2.0548,11.016827,regarding,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,regarding,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
34,psychoanalytic_psychology,1970-1989,test,terms_unigram,123,12041,8,182,6.5041,1.5115,4.9926,4.5231,10.969781,test,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,test,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
35,psychoanalytic_psychology,1970-1989,cognitive,terms_unigram,123,12041,9,326,7.3171,2.7074,4.6097,2.8256,10.614127,cognitive,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,cognitive,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
36,psychoanalytic_psychology,1970-1989,defenses,terms_unigram,123,12041,8,207,6.5041,1.7191,4.7849,3.9781,10.513585,defenses,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,defenses,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
37,psychoanalytic_psychology,1970-1989,narcissism,terms_unigram,123,12041,9,357,7.3171,2.9649,4.3522,2.5806,10.021318,narcissism,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,narcissism,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
38,psychoanalytic_psychology,1970-1989,representations,terms_unigram,123,12041,9,368,7.3171,3.0562,4.2608,2.5036,9.810966,representations,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,representations,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
39,psychoanalytic_psychology,1970-1989,disorders,terms_unigram,123,12041,10,487,8.1301,4.0445,4.0856,2.0917,9.796761,disorders,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,disorders,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
40,psychoanalytic_psychology,1970-1989,women,terms_unigram,123,12041,10,488,8.1301,4.0528,4.0773,2.0874,9.776847,women,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,women,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
41,psychoanalytic_psychology,1970-1989,infants,terms_unigram,123,12041,7,132,5.6911,1.0963,4.5948,5.497,9.554623,infants,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,infants,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
42,psychoanalytic_psychology,1970-1989,protocols,terms_unigram,123,12041,6,11,4.878,0.0914,4.7867,54.8899,9.314477,protocols,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,protocols,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
43,psychoanalytic_psychology,1970-1989,interventions,terms_unigram,123,12041,8,275,6.5041,2.2839,4.2202,2.9962,9.272731,interventions,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,interventions,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
44,psychoanalytic_psychology,1970-1989,insight,terms_unigram,123,12041,9,400,7.3171,3.322,3.9951,2.3036,9.199035,insight,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,insight,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
45,psychoanalytic_psychology,1970-1989,reprints,terms_unigram,123,12041,6,28,4.878,0.2325,4.6455,22.1486,9.039745,reprints,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,reprints,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
46,psychoanalytic_psychology,1970-1989,aggressive,terms_unigram,123,12041,8,293,6.5041,2.4334,4.0707,2.8125,8.944269,aggressive,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,aggressive,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
47,psychoanalytic_psychology,1970-1989,silverman,terms_unigram,123,12041,6,35,4.878,0.2907,4.5874,17.7812,8.92662,silverman,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,silverman,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
50,psychoanalytic_psychology,1970-1989,requests,terms_unigram,123,12041,6,42,4.878,0.3488,4.5292,14.8526,8.813495,requests,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,requests,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
51,psychoanalytic_psychology,1970-1989,conflicts,terms_unigram,123,12041,11,652,8.9431,5.4148,3.5283,1.7116,8.767389,conflicts,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,conflicts,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
52,psychoanalytic_psychology,1970-1989,diagnosis,terms_unigram,123,12041,7,180,5.6911,1.4949,4.1962,4.0352,8.725679,diagnosis,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,diagnosis,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
53,psychoanalytic_psychology,1970-1989,viewed,terms_unigram,123,12041,8,313,6.5041,2.5995,3.9046,2.633,8.579312,viewed,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,viewed,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
55,psychoanalytic_psychology,1970-1989,manner,terms_unigram,123,12041,8,317,6.5041,2.6327,3.8714,2.5999,8.506321,manner,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,manner,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
56,psychoanalytic_psychology,1970-1989,pathology,terms_unigram,123,12041,8,330,6.5041,2.7406,3.7634,2.4976,8.269098,pathology,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,pathology,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
57,psychoanalytic_psychology,1970-1989,mother-infant,terms_unigram,123,12041,6,77,4.878,0.6395,4.2386,8.145,8.247871,mother-infant,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,mother-infant,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
59,psychoanalytic_psychology,1970-1989,transference,terms_unigram,123,12041,19,1533,15.4472,12.7315,2.7157,1.2349,8.135372,transference,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,transference,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
61,psychoanalytic_psychology,1970-1989,interactive,terms_unigram,123,12041,6,97,4.878,0.8056,4.0725,6.4742,7.924657,interactive,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,interactive,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
62,psychoanalytic_psychology,1970-1989,psychological,terms_unigram,123,12041,17,1343,13.8211,11.1536,2.6676,1.265,7.710297,psychological,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychological,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
63,psychoanalytic_psychology,1970-1989,interactions,terms_unigram,123,12041,7,240,5.6911,1.9932,3.6979,3.0285,7.689498,interactions,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,interactions,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
64,psychoanalytic_psychology,1970-1989,differences,terms_unigram,123,12041,10,601,8.1301,4.9913,3.1388,1.6952,7.526517,differences,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,differences,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
65,psychoanalytic_psychology,1970-1989,emergence,terms_unigram,123,12041,7,265,5.6911,2.2008,3.4902,2.7433,7.257756,emergence,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,emergence,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
68,psychoanalytic_psychology,1970-1989,lachmann,terms_unigram,123,12041,5,30,4.065,0.2491,3.8159,17.5122,6.83716,lachmann,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,lachmann,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
69,psychoanalytic_psychology,1970-1989,projective,terms_unigram,123,12041,7,293,5.6911,2.4334,3.2577,2.4816,6.774205,projective,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,projective,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
70,psychoanalytic_psychology,1970-1989,validity,terms_unigram,123,12041,6,169,4.878,1.4035,3.4745,3.7241,6.761086,validity,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,validity,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
71,psychoanalytic_psychology,1970-1989,sent,terms_unigram,123,12041,6,174,4.878,1.4451,3.433,3.6174,6.680282,sent,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,sent,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
72,psychoanalytic_psychology,1970-1989,tests,terms_unigram,123,12041,5,46,4.065,0.382,3.683,11.4865,6.599073,tests,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,tests,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
73,psychoanalytic_psychology,1970-1989,situations,terms_unigram,123,12041,7,322,5.6911,2.6742,3.0169,2.2584,6.273385,situations,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,situations,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
74,psychoanalytic_psychology,1970-1989,narcissistic,terms_unigram,123,12041,10,671,8.1301,5.5726,2.5575,1.5185,6.132508,narcissistic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,narcissistic,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
75,psychoanalytic_psychology,1970-1989,failure,terms_unigram,123,12041,7,340,5.6911,2.8237,2.8674,2.1391,5.962531,failure,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,failure,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
77,psychoanalytic_psychology,1970-1989,victim,terms_unigram,123,12041,5,92,4.065,0.7641,3.301,5.7743,5.91457,victim,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,victim,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
78,psychoanalytic_psychology,1970-1989,self-esteem,terms_unigram,123,12041,5,94,4.065,0.7807,3.2844,5.6521,5.884809,self-esteem,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,self-esteem,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
82,psychoanalytic_psychology,1970-1989,dynamic,terms_unigram,123,12041,9,581,7.3171,4.8252,2.4919,1.5865,5.737795,dynamic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,dynamic,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
