term,source_table,term_col,journal_key,period,count,doc_count,doc_pct,keyness_score,pct_point_lift,candidate_review_status,suggested_semantic_family,manual_note,term_norm
learning,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,53,6.092,15.188277,3.8076,pending,,,learning
thinking,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,111,12.7586,14.829749,3.1429,pending,,,thinking
outcome,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,58,6.6667,14.655643,3.5942,pending,,,outcome
themes,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,54,6.2069,14.583333,3.6392,pending,,,themes
evidence-based,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,37,4.2529,14.536158,3.9961,pending,,,evidence-based
provide,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,71,8.1609,14.415639,3.3708,pending,,,provide
intervention,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,44,5.0575,14.364836,3.7736,pending,,,intervention
personality,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,99,11.3793,14.360241,3.1183,pending,,,personality
emotional,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,97,11.1494,14.176947,3.092,pending,,,emotional
groups,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,59,6.7816,14.1716,3.4613,pending,,,groups
review,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,72,8.2759,14.119534,3.2909,pending,,,review
risk,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,46,5.2874,14.084505,3.6582,pending,,,risk
symptoms,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,75,8.6207,14.019884,3.2373,pending,,,symptoms
book,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,73,8.3908,13.858734,3.2199,pending,,,book
sector,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,35,4.023,13.845326,3.8636,pending,,,sector
community,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,55,6.3218,13.400797,3.3291,pending,,,community
long-term,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,40,4.5977,13.391231,3.606,pending,,,long-term
discussed,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,107,12.2989,13.308968,2.8425,pending,,,discussed
relationships,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,81,9.3103,12.739857,2.891,pending,,,relationships
aim,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,63,7.2414,12.51426,3.009,pending,,,aim
provision,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,33,3.7931,12.470374,3.5363,pending,,,provision
impact,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,72,8.2759,12.448025,2.9013,pending,,,impact
team,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,35,4.023,12.385774,3.4563,pending,,,team
professional,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,55,6.3218,12.367193,3.0723,pending,,,professional
professionals,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,34,3.908,12.351945,3.4742,pending,,,professionals
corresponding,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,38,4.3678,12.303817,3.3584,pending,,,corresponding
framework,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,53,6.092,12.256759,3.0727,pending,,,framework
lane,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,38,4.3678,12.076751,3.2965,pending,,,lane
forensic,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,31,3.5632,12.011622,3.4658,pending,,,forensic
effective,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,45,5.1724,11.972468,3.1271,pending,,,effective
context,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,89,10.2299,11.927373,2.6506,pending,,,context
describe,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,68,7.8161,11.912386,2.8134,pending,,,describe
qualitative,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,37,4.2529,11.57301,3.1815,pending,,,qualitative
effectiveness,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,36,4.1379,11.552697,3.1994,pending,,,effectiveness
physical,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,54,6.2069,11.496402,2.8688,pending,,,physical
results,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,68,7.8161,11.462508,2.7072,pending,,,results
trust,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,37,4.2529,11.41197,3.1372,pending,,,trust
explores,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,54,6.2069,11.354474,2.8334,pending,,,explores
containment,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,34,3.908,11.281626,3.1731,pending,,,containment
belsize,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,31,3.5632,11.244459,3.2445,pending,,,belsize
evidence,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,64,7.3563,11.192672,2.6813,pending,,,evidence
members,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,53,6.092,11.091215,2.7805,pending,,,members
outcomes,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,35,4.023,10.799303,3.0136,pending,,,outcomes
explored,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,54,6.2069,10.290015,2.5678,pending,,,explored
dynamics,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,58,6.6667,10.251008,2.514,pending,,,dynamics
application,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,47,5.4023,10.081974,2.6044,pending,,,application
severe,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,54,6.2069,10.077123,2.5147,pending,,,severe
paperback,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,27,3.1034,10.075787,3.0238,pending,,,paperback
specialist,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,27,3.1034,10.046282,3.0149,pending,,,specialist
access,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,40,4.5977,9.84009,2.6498,pending,,,access
karnac,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,27,3.1034,9.839753,2.9529,pending,,,karnac
programme,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,31,3.5632,9.740819,2.8106,pending,,,programme
individuals,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,53,6.092,9.643116,2.4174,pending,,,individuals
perspective,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,89,10.2299,9.496982,2.1105,pending,,,perspective
provides,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,53,6.092,9.466518,2.3732,pending,,,provides
orcid,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,42,4.8276,9.432226,2.5078,pending,,,orcid
suicide,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,32,3.6782,9.393311,2.6865,pending,,,suicide
political,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,46,5.2874,9.380057,2.4363,pending,,,political
behavioural,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,28,3.2184,9.316714,2.7668,pending,,,behavioural
available,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,50,5.7471,9.297979,2.3648,pending,,,available
trainees,key_terms_by_journal,terms_unigram,psychoanalytic_psychotherapy,,,26,2.9885,9.09089,2.7583,pending,,,trainees
final version,key_bigrams_by_journal,terms_bigram,ijpa,,,369,6.8044,40.062106,6.7747,pending,,,final version
version accepted,key_bigrams_by_journal,terms_bigram,ijpa,,,363,6.6937,39.473849,6.6937,pending,,,version accepted
accepted publication,key_bigrams_by_journal,terms_bigram,ijpa,,,225,4.149,20.559898,3.793,pending,,,accepted publication
point view,key_bigrams_by_journal,terms_bigram,ijpa,,,271,4.9972,17.868009,3.1874,pending,,,point view
buenos aires,key_bigrams_by_journal,terms_bigram,ijpa,,,191,3.522,17.50318,3.3292,pending,,,buenos aires
pointed out,key_bigrams_by_journal,terms_bigram,ijpa,,,159,2.932,12.019239,2.3682,pending,,,pointed out
melanie klein,key_bigrams_by_journal,terms_bigram,ijpa,,,152,2.8029,11.786337,2.343,pending,,,melanie klein
international psycho-analytical,key_bigrams_by_journal,terms_bigram,ijpa,,,133,2.4525,11.648748,2.3783,pending,,,international psycho-analytical
ernest jones,key_bigrams_by_journal,terms_bigram,ijpa,,,131,2.4156,11.070734,2.2673,pending,,,ernest jones
oedipus complex,key_bigrams_by_journal,terms_bigram,ijpa,,,166,3.061,9.972113,1.9484,pending,,,oedipus complex
psycho-analytical society,key_bigrams_by_journal,terms_bigram,ijpa,,,97,1.7887,7.724917,1.6848,pending,,,psycho-analytical society
sigmund freud,key_bigrams_by_journal,terms_bigram,ijpa,,,130,2.3972,6.69662,1.3736,pending,,,sigmund freud
mental life,key_bigrams_by_journal,terms_bigram,ijpa,,,124,2.2866,6.671025,1.3816,pending,,,mental life
anna freud,key_bigrams_by_journal,terms_bigram,ijpa,,,127,2.3419,6.612318,1.3628,pending,,,anna freud
defence against,key_bigrams_by_journal,terms_bigram,ijpa,,,86,1.5858,6.485958,1.4523,pending,,,defence against
put forward,key_bigrams_by_journal,terms_bigram,ijpa,,,93,1.7149,6.376021,1.4034,pending,,,put forward
psycho-analytical congress,key_bigrams_by_journal,terms_bigram,ijpa,,,78,1.4383,6.284657,1.4383,pending,,,psycho-analytical congress
acting out,key_bigrams_by_journal,terms_bigram,ijpa,,,112,2.0653,6.116666,1.2939,pending,,,acting out
defence mechanisms,key_bigrams_by_journal,terms_bigram,ijpa,,,79,1.4568,5.99352,1.3678,pending,,,defence mechanisms
external world,key_bigrams_by_journal,terms_bigram,ijpa,,,92,1.6965,5.873995,1.2959,pending,,,external world
read before,key_bigrams_by_journal,terms_bigram,ijpa,,,86,1.5858,5.823458,1.304,pending,,,read before
take place,key_bigrams_by_journal,terms_bigram,ijpa,,,110,2.0284,5.710281,1.2125,pending,,,take place
author argues,key_bigrams_by_journal,terms_bigram,ijpa,,,108,1.9915,5.584813,1.1904,pending,,,author argues
aires argentina,key_bigrams_by_journal,terms_bigram,ijpa,,,74,1.3646,5.315031,1.231,pending,,,aires argentina
paris france,key_bigrams_by_journal,terms_bigram,ijpa,,,72,1.3277,4.996231,1.1645,pending,,,paris france
psychic reality,key_bigrams_by_journal,terms_bigram,ijpa,,,98,1.8071,4.827419,1.0506,pending,,,psychic reality
british psycho-analytical,key_bigrams_by_journal,terms_bigram,ijpa,,,67,1.2355,4.774948,1.1316,pending,,,british psycho-analytical
projective identification,key_bigrams_by_journal,terms_bigram,ijpa,,,125,2.305,4.690631,0.9699,pending,,,projective identification
psycho-analytical association,key_bigrams_by_journal,terms_bigram,ijpa,,,63,1.1617,4.58467,1.1024,pending,,,psycho-analytical association
pleasure principle,key_bigrams_by_journal,terms_bigram,ijpa,,,84,1.549,4.574808,1.0297,pending,,,pleasure principle
art culo,key_bigrams_by_journal,terms_bigram,ijpa,,,62,1.1433,4.552372,1.0988,pending,,,art culo
object relationships,key_bigrams_by_journal,terms_bigram,ijpa,,,87,1.6043,4.526114,1.0109,pending,,,object relationships
author presents,key_bigrams_by_journal,terms_bigram,ijpa,,,72,1.3277,4.487053,1.0458,pending,,,author presents
author discusses,key_bigrams_by_journal,terms_bigram,ijpa,,,85,1.5674,4.404677,0.9888,pending,,,author discusses
freud himself,key_bigrams_by_journal,terms_bigram,ijpa,,,70,1.2908,4.364028,1.0238,pending,,,freud himself
death instinct,key_bigrams_by_journal,terms_bigram,ijpa,,,72,1.3277,4.359759,1.0162,pending,,,death instinct
author describes,key_bigrams_by_journal,terms_bigram,ijpa,,,87,1.6043,4.326856,0.9664,pending,,,author describes
well known,key_bigrams_by_journal,terms_bigram,ijpa,,,79,1.4568,4.043352,0.9227,pending,,,well known
mental functioning,key_bigrams_by_journal,terms_bigram,ijpa,,,95,1.7518,4.000911,0.8766,pending,,,mental functioning
takes place,key_bigrams_by_journal,terms_bigram,ijpa,,,91,1.678,3.965472,0.877,pending,,,takes place
points out,key_bigrams_by_journal,terms_bigram,ijpa,,,66,1.217,3.93215,0.9352,pending,,,points out
melanie klein's,key_bigrams_by_journal,terms_bigram,ijpa,,,58,1.0695,3.816605,0.936,pending,,,melanie klein's
points view,key_bigrams_by_journal,terms_bigram,ijpa,,,75,1.383,3.740834,0.8638,pending,,,points view
internal objects,key_bigrams_by_journal,terms_bigram,ijpa,,,71,1.3092,3.695897,0.8642,pending,,,internal objects
great deal,key_bigrams_by_journal,terms_bigram,ijpa,,,74,1.3646,3.649778,0.8453,pending,,,great deal
beverly hills,key_bigrams_by_journal,terms_bigram,ijpa,,,60,1.1064,3.511552,0.8542,pending,,,beverly hills
external reality,key_bigrams_by_journal,terms_bigram,ijpa,,,77,1.4199,3.471536,0.7968,pending,,,external reality
depressive position,key_bigrams_by_journal,terms_bigram,ijpa,,,57,1.0511,3.424555,0.8434,pending,,,depressive position
took place,key_bigrams_by_journal,terms_bigram,ijpa,,,68,1.2539,3.173642,0.7495,pending,,,took place
common ground,key_bigrams_by_journal,terms_bigram,ijpa,,,51,0.9404,3.071137,0.7773,pending,,,common ground
accepted september,key_bigrams_by_journal,terms_bigram,ijpa,,,47,0.8667,3.010522,0.7777,pending,,,accepted september
author suggests,key_bigrams_by_journal,terms_bigram,ijpa,,,68,1.2539,2.985208,0.705,pending,,,author suggests
unconscious phantasy,key_bigrams_by_journal,terms_bigram,ijpa,,,48,0.8851,2.982855,0.7664,pending,,,unconscious phantasy
rachel blass,key_bigrams_by_journal,terms_bigram,ijpa,,,44,0.8114,2.975629,0.7817,pending,,,rachel blass
world war,key_bigrams_by_journal,terms_bigram,ijpa,,,70,1.2908,2.972856,0.6974,pending,,,world war
point out,key_bigrams_by_journal,terms_bigram,ijpa,,,51,0.9404,2.953907,0.7476,pending,,,point out
psychic change,key_bigrams_by_journal,terms_bigram,ijpa,,,50,0.922,2.925214,0.744,pending,,,psychic change
international congress,key_bigrams_by_journal,terms_bigram,ijpa,,,45,0.8298,2.836225,0.7408,pending,,,international congress
edward glover,key_bigrams_by_journal,terms_bigram,ijpa,,,43,0.7929,2.832145,0.7484,pending,,,edward glover
internal external,key_bigrams_by_journal,terms_bigram,ijpa,,,76,1.4014,2.801207,0.6449,pending,,,internal external
transference neurosis,key_bigrams_by_journal,terms_bigram,ijpa,,,77,1.4199,2.760606,0.6336,pending,,,transference neurosis
author shows,key_bigrams_by_journal,terms_bigram,ijpa,,,44,0.8114,2.749748,0.7224,pending,,,author shows
starting point,key_bigrams_by_journal,terms_bigram,ijpa,,,60,1.1064,2.596805,0.6317,pending,,,starting point
internal object,key_bigrams_by_journal,terms_bigram,ijpa,,,58,1.0695,2.546344,0.6245,pending,,,internal object
ego superego,key_bigrams_by_journal,terms_bigram,ijpa,,,68,1.2539,2.545529,0.6012,pending,,,ego superego
psychic apparatus,key_bigrams_by_journal,terms_bigram,ijpa,,,52,0.9589,2.51128,0.6325,pending,,,psychic apparatus
accepted march,key_bigrams_by_journal,terms_bigram,ijpa,,,39,0.7192,2.488722,0.6747,pending,,,accepted march
defences against,key_bigrams_by_journal,terms_bigram,ijpa,,,42,0.7745,2.466604,0.6558,pending,,,defences against
carried out,key_bigrams_by_journal,terms_bigram,ijpa,,,72,1.3277,2.450342,0.5711,pending,,,carried out
even though,key_bigrams_by_journal,terms_bigram,ijpa,,,69,1.2724,2.443448,0.5751,pending,,,even though
und der,key_bigrams_by_journal,terms_bigram,ijpa,,,37,0.6823,2.427887,0.6674,pending,,,und der
journal psycho-analysis,key_bigrams_by_journal,terms_bigram,ijpa,,,39,0.7192,2.379276,0.645,pending,,,journal psycho-analysis
unconscious phantasies,key_bigrams_by_journal,terms_bigram,ijpa,,,39,0.7192,2.379276,0.645,pending,,,unconscious phantasies
obsessional neurosis,key_bigrams_by_journal,terms_bigram,ijpa,,,42,0.7745,2.355012,0.6261,pending,,,obsessional neurosis
andr green,key_bigrams_by_journal,terms_bigram,ijpa,,,40,0.7376,2.353502,0.6338,pending,,,andr green
psychic functioning,key_bigrams_by_journal,terms_bigram,ijpa,,,48,0.8851,2.347786,0.6033,pending,,,psychic functioning
human beings,key_bigrams_by_journal,terms_bigram,ijpa,,,64,1.1802,2.325575,0.5571,pending,,,human beings
der psychoanalyse,key_bigrams_by_journal,terms_bigram,ijpa,,,35,0.6454,2.3128,0.6454,pending,,,der psychoanalyse
paulo brazil,key_bigrams_by_journal,terms_bigram,ijpa,,,35,0.6454,2.3128,0.6454,pending,,,paulo brazil
psicoan lisis,key_bigrams_by_journal,terms_bigram,ijpa,,,38,0.7007,2.295391,0.6265,pending,,,psicoan lisis
infantile sexuality,key_bigrams_by_journal,terms_bigram,ijpa,,,48,0.8851,2.290052,0.5884,pending,,,infantile sexuality
object relationship,key_bigrams_by_journal,terms_bigram,ijpa,,,57,1.0511,2.28009,0.5615,pending,,,object relationship
part played,key_bigrams_by_journal,terms_bigram,ijpa,,,37,0.6823,2.266001,0.6229,pending,,,part played
jones ernest,key_bigrams_by_journal,terms_bigram,ijpa,,,35,0.6454,2.25964,0.6306,pending,,,jones ernest
bear mind,key_bigrams_by_journal,terms_bigram,ijpa,,,35,0.6454,2.25964,0.6306,pending,,,bear mind
death drive,key_bigrams_by_journal,terms_bigram,ijpa,,,46,0.8482,2.237768,0.5812,pending,,,death drive
give rise,key_bigrams_by_journal,terms_bigram,ijpa,,,48,0.8851,2.232319,0.5736,pending,,,give rise
international journal,key_bigrams_by_journal,terms_bigram,ijpa,,,85,1.5674,2.224088,0.4993,pending,,,international journal
transference situation,key_bigrams_by_journal,terms_bigram,ijpa,,,39,0.7192,2.215107,0.6005,pending,,,transference situation
ipa congress,key_bigrams_by_journal,terms_bigram,ijpa,,,35,0.6454,2.20648,0.6157,pending,,,ipa congress
repetition compulsion,key_bigrams_by_journal,terms_bigram,ijpa,,,49,0.9036,2.199978,0.5624,pending,,,repetition compulsion
accepted november,key_bigrams_by_journal,terms_bigram,ijpa,,,34,0.627,2.176316,0.6121,pending,,,accepted november
very little,key_bigrams_by_journal,terms_bigram,ijpa,,,41,0.756,2.160463,0.578,pending,,,very little
time time,key_bigrams_by_journal,terms_bigram,ijpa,,,43,0.7929,2.158502,0.5704,pending,,,time time
english language,key_bigrams_by_journal,terms_bigram,ijpa,,,37,0.6823,2.158077,0.5933,pending,,,english language
